file_id	md5	size	urls	sample_id
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda88256054d751
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560314b34
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda88256031101e
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560d4ee99
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560d03ad1
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee591e0a06
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825604f2ce3
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560290861
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59210d42
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560f6c816
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560ed0e83
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825603bfe8a
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560b7856d
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59087fcb
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee5938d932
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560453fa4
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825604dff0d
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560fc4714
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825604e3f0a
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825605d5134
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59119e9d
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59193a01
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560289b9d
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560742ff9
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560538689
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59114bc6
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825603a0c6a
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee591964c3
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda88256026b813
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560e09337
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560995d78
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda88256041e665
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee592bb214
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560532bdb
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560a42588
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda88256053f7cd
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825602c0011
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee591e8ee2
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560d692b6
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560365cdb
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560284e1a
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825609c30b6
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee5905e695
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee593f8ab1
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560d311fd
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59336d93
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560c6e8f9
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560e96728
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59424b65
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825604d95aa
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560b122e1
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee5921fed1
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560d71486
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee592b037b
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59098431
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825602266ce
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee5940033e
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee590d60df
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda8825606094a5
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee59052290
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	faab18e1a137731cffda882560ca7734
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee590f4f48
54a24ca84a57a7d5b06687939f61ef1e	1f07c52f4256feafe2cc1a4ceaf3e8f5	806476357	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmbsa/v1/Stool.tar.bz2,s3://nih-hmp-hhs/hmbsa/Stool.tar.bz2	596fc2de57601ec08a01fdee593ca93e
